id,symptom
4045,CT angiography of mesenteric artery with contrast: Engorgement of mesenteric vessels
4045,Computed tomography angiography of mesenteric artery
4046,CT angiography of abdomen: Bowel wall thickening?
4047,CT of abdomen with contrast: Increased attenuation of mesenteric fat
4048,Mesenteric arteriogram: vasculitis
4049,Mesenteric arteritis
4049,Vasculitis of mesenteric artery (disorder)
4049,Vasculitis of mesenteric artery
4050,GlaucomaPigmentary
4050,SimplicesGlaucoma
4050,Melanocytic glaucoma
4050,OAG - Open-angle glaucoma
4050,Open-angle glaucoma
4050,Wide-angle glaucoma
4050,Open cleft glaucoma
4050,Glaucoma simplex
4050,GlaucomaSimple
4050,GlaucomaOpen-Angle
4050,Glaucoma Simplex
4050,Pigmentary glaucoma
4051,ScotomaPeripheral
4052,ScotomaCentral
4052,Loss of central vision
4052,central scotoma
4052,central vision loss
4052,Central blind spot
4052,Central area scotoma NOS (finding)
4052,scotoma in center of visual field
4052,scotoma in the center field of view
4052,Central vision loss
4053,Intraocular pressure normal
4053,Normal intraocular pressure
4054,Pseudoexfoliation of lens capsule
4054,PEX - Pseudoexfoliation
4054,PXF - Pseudoexfoliation of lens capsule
4055,Both
4055,Bilateral
4055,Right and left
4055,Both sides
4056,Skin depigmented
4056,white spots
4056,Depigmentation
4056,Skin depigmented (finding)
4056,Dermal depigmentation
4057,Anal erosion
4058,Urticaria chronic
4058,Urticariarecurrent periodic
4058,Recurrent periodic urticaria
4058,Chronic Urticaria
4059,Mast cell hyperplasia
4059,mastocytoses
4059,Mast Cell Disease
4059,Mastocytosis
4060,urticaria factitia
4060,Dermographism. Linear urticaria that lasts 30 minutes induced by rubbing the skin
4062,aspirations biopsy bone marrow
4062,bone marrow biopsy aspiration
4062,Aspiration biopsy of bone marrow
4062,Bone marrow biopsy: hypocellularity.
4063,Bone marrow aspiration procedure HYPOCELLULARITY
4063,Bone marrow tap
4063,Bone marrow aspiration
4063,Dx bone marrow aspirations
4063,Diagnostic bone marrow; aspiration(s)
4063,aspiration bone marrow
4064,breath gasping
4064,Night gasping
4064,breath gasps
4064,Gasping for Air
4064,Gasp
4064,Gasping respiration
4064,Gasping
4064,Gasping breaths
4065,Non-restorative sleep
4065,nonrestorative sleep
4065,sleep unrefreshing
4065,do not feel rested after adequate night's sleep
4066,Polysomnography: sleep apnea or hypopnea
4067,Seasonal course of eye disease.
4068,Pediatric onset: less than 2 years of age
4069,Laboured respiration
4069,Respiration laboured
4069,Labored breathing
4070,Has stopped breathing
4070,Absence of spontaneous respiration
4070,stops breathing
4070,Apneic episodes
4070,Stops breathing
4070,Not breathing
4070,Apnea
4070,Apneic
4070,pulmonary arrest
4071,Feeding poor
4071,Poor oral intake
4071,Poor Feeding
4072,Flaring of alae nasi
4072,Alar flarenose
4072,Nasal Flaring
4072,flaring nasal alae were observed
4072,Flared nasal alae
4072,Flared nostrils
4073,Intercostal Retractions
4073,Chest retraction
4073,Chest retractions
4073,Intercostal chest wall retraction
4073,Retractions
4074,Grunting respiration
4074,Grunting
4074,Grunt
4075,Over-inflated lungs seen on chest x-ray
4075,Hyperinflated lungs on throrax X Ray
4076,Pediatric onsetless than 6 years of age
4077,bark cough
4077,Barking cough
4077,Seal-like barking cough
4078,Stridor inspiratory
4078,Inspiratory stridor
4079,Hyperextended neck to facilitate respiration
4080,Laryngoscopy: swollen epiglottisarytenoids or supraglottic space
4081,X-Ray of trachea: subglottic narrowing
4082,Polymerase chain reaction analysis
4082,PCR analysis for virus: parainfluenza
4082,Polymerase chain reaction
4083,Laryngoscopy: presence of purulent secretionsinflammation of the trachea and subglottic narrowing
4084,Laryngoscopy: foreign body aspiration
4085,Bronchoscopy: fpreign body PRESENT
4085,Tracheobronchial endoscopy
4085,Endoscopy of bronchus
4086,Acute cardiac insufficiency
4086,Acute heart failure
4086,Cardiac failure acute
4086,acute failure heart
4086,acute cardiac failure
4087,Electrocardiographic myocardial ischemia (finding)
4087,EKG findings of ischemia (finding)
4087,EKG myocardial ischemia
4087,ECG myocardial ischemia
4088,rapid and irregular heartbeat
4088,Tachyarrhythmia
4089,Electrocardiography
4089,Electrocardiogram
4089,ventricular dysrhythmia
4089,Arrhythmia ventricular (NOS)
4089,EKG: ventricular arrythmia
4089,ECG
4091,Electrocardiogram: sinus tachycardia
4091,ECG: sinus tachycardia
4092,ekg st elevation
4092,st elevation ekg
4092,ST elevation
4092,ST elevated
4092,ECG ST segment elevated
4092,EKG ST segment elevated
4092,ST Segment Elevation by ECG Finding
4093,MRI heart
4093,Cardiac MRI: myocardial edema
4094,Endomyocardial biopsy: myocarditis
4095,viral upper respiratory infection
4095,Acute nasopharyngitis
4095,Infective rhinitis
4095,Acute nasal catarrh
4095,Upper respiratory infection acute
4095,Common cold syndrome
4095,Infective nasopharyngitisNOS
4095,Coryza
4095,Acute infective rhinitis
4095,Common Cold
4095,Infectious Rhinitis
4096,AF
4096,EKG: atrial fibrillation
4096,Atrial Fibrillation by ECG Finding
4096,ECG: atrial fibrillation (finding)
4096,ECG atrial rhythms fibrillation
4096,Electrocardiographic atrial fibrillation
4096,EKG: atrial fibrillation
4096,EKG: AF
4097,leukokeratosis
4097,leucoplakia
4097,Leukoplakic Lesion
4097,white mouth lesion
4097,LeukoplakiaNOS
4097,Leukoplakia
4097,Keratotic Plaque
4098,Numb mouth
4098,Oral hypoesthesia
4098,Numbness oral
4098,Hypoesthesia oral
4098,mouth numbing
4098,Numbness mouth
4099,Stomatorrhagia
4099,Oral bleeding
4099,Oral soft tissue haemorrhages
4099,Hemorrhage from mouth
4099,Bleeding in mouth
4099,Mouth bleeding
4099,Bleeding from mouth
4099,Hemorrhage mouth
4099,Bleeding of mouth
4099,Oral Hemorrhage
4100,Mouth swelling
4100,Swollen mouth
4100,mouth swell
4100,mouth swollen
4101,Oral Cavity Disorder
4101,Disorder of oral cavity
4101,MOUTH DIS
4101,Disease of mouth
4101,Oral Disease
4101,Mouth disorder
4102,Mass of oral cavity
4102,Oral mass
4103,Oral erythroplakia
4103,Erythroplakia of mouth
4103,Oral erythroplasia
4103,erythroplakia of mouth
4103,Erythroplasia of Queyrat of oral mucosa
4104,Biopsy of mouth: malignancy
4105,CancersOral
4105,Mouth cancer
4105,Malignant tumor of oral cavity
4105,CA - Mouth cancer
4105,Malignant Neoplasm of Mouth
4105,mouth cancers
4105,Malignant Lip and Oral Cavity Neoplasm
4105,Cancer of oral cavity
4105,Cancer of the Mouth
4105,Cancer of Mouth
4105,Malignant Oral Cavity Neoplasm
4105,Malignant Oral Neoplasm
4106,Tongue mucosa
4106,Lingual mucosa
4106,Mucosa of tongue
4106,Mucous membrane of tongue
4106,Tunica mucosa linguae
4106,Structure of mucous membrane of tongue
4107,Lower gum
4107,Lower jaw gingiva
4107,Mandibular gum
4107,Mandibular gingiva
4107,Gum of mandible
4108,mucosa buccal
4108,Internal cheek
4108,Intraoral surface of cheek
4108,Cheek mucosa
4108,Buccal mucosa
4109,FOM - floor of mouth
4109,Floor of mouth
4109,Entire FOM - floor of mouth
4109,Entire floor of mouth
4110,Retromolar area of mouth
4110,Retromolar area
4110,Trigonum retromolare
4110,Retromolar triangle
4110,Retromolar trigone
4111,Maxillary gingiva
4111,Gingiva of upper jaw
4111,Upper jaw gingiva
4111,Upper Gingiva
4111,gum upper
4111,Maxillary gum
4111,Upper gum
4111,Gum of maxilla
4112,Palatal structure
4112,Oral roof
4112,Palatum
4112,mouth roof
4112,Palate
4112,Roof of mouth
4112,Palatal
4115,anaphylaxis
4115,Systemic anaphylaxis
4115,Anaphylactic reaction
4115,Generalized anaphylaxis
4116,Muscle weakness of the trunk
4116,axial muscle weakness
4116,Truncal muscle weakness
4116,Muscle Weakness Trunk
4116,Trunk muscle weakness
4116,muscle weakness of trunk
4117,Weakness of outermost muscles
4117,Distal limb weakness
4117,Muscle weaknessdistal limbsdue to neuronopathy
4117,Weakness of distal muscles
4117,Muscle weaknessdistal
4117,Distal muscular weakness
4117,Distal muscle weakness
4117,Distal paresis
4117,Distal limb muscle weakness
4118,Electromyography
4118,EM-Electromyography
4118,EMG: myopathic findings of weakened muscles.
4119,EMG: neuropathic and myopathic findings
4120,Muscle biopsy: inflammatory myositis
4120,Biopsymuscle
4120,Biopsy of muscleNOS
4122,Increased level of anti-melanoma differentiation-associated protein 5 antibodies
4122,Anti-MDA5 antibody positivity
4123,Anti-HMGCR autoantibodies
4123,Anti-3-hydroxy- 3-methylglutaryl-coA reductase antibody positivity
4124,Anti-SRP antibody positive
4124,Anti-signal recognition particle antibody positive
4125,Anti Jo-1 antibody positive
4126,History of statin therapy
4126,H/O: statin therapy
4127,Asymmetric muscle weakness
4128,Muscle biopsy: inclusion body myositis
4129,Anti-cN1A antibody positivity
4130,Strenuous Exercise
4131,Decreased capillary filling time
4131,Decreased capillary filling
4132,Neck veins dilatation
4132,diffusely distended veins of neck (physical finding)
4133,pulse pressure widening
4133,Widened arterial pulse pressure
4133,Widened pulse pressure
4133,widen pulse pressure
4134,Hypereosinophilic syndrome [HES]
4134,Hypereosinophilic syndrome
4134,HES - hypereosinophilic syndrome
4134,SyndromeHypereosinophilic
4134,Hyper Eosinophilic Syndrome
4135,Paralysis of both lower limbs
4135,leg paralysis
4135,Paraplegia
4135,ParalysisLower Limbs
4135,extremities lower paralysis
4135,paralysis in both legs
4135,ParalysisLower Extremities
4135,paralysis of leg (symptom)
4135,Paraplegialower
4135,ParalysisLegs
4135,Paralysis legs
4135,Lower paraplegia
4135,paralysis of leg
4136,Weak pulse
4136,Small pulse
4136,Weak arterial pulse
4136,Thin pulse
4136,pulses weak
4136,Thready pulse
4136,Diminished pulse
4137,EKG: complete sinoatrial block
4137,Electrocardiogram: complete sinoatrial block
4137,Electrocardiographic complete sinoatrial block
4137,ECG: complete sinoatrial block
4138,continuous electrocardiogram atrioventricular block
4138,Holter EKG: sinoatrial block
4139,Cardiac electrophysiological study: sinoatrial block
4140,Implantable cardiac monitor; sinoatrial block
4141,EKG: sinus bradycardia
4142,MonitoringHolter
4142,Holter monitor
4142,Holter EKG: sinus bradycardia
4142,Holter EKG
4143,Electrocardiographic asystole
4143,EKG: asystole
4144,Holter EKG: sinus arrest
4145,Cardiac electrophysiological study: sinus arrest
4146,Implantable cardiac monitor: sinus arrest
4147,X-ray of chest: widening of mid mediastinum
4147,x-ray of chest: widening of mid mediastinum
4147,chest x ray: enlarged mediastinum
4147,chest x ray: enlarged mid mediastinum
4147,X-ray chest mediastinal widening middle
4147,x-ray of chest: widening of mid mediastinum (procedure)
4148,transthoracic ultrasound
4148,Transthoracic echocardiography: aortic aneurysm
4148,TTE
4149,TEE procedure
4149,Transesophageal Echocardiography = aortic aneurysm thoracic
4149,Transesophageal echocardiography
4149,EchocardiographyTransesophageal
4150,bone mineral density scan
4150,bone densitometry
4150,DXA
4150,DEXA scan
4150,densitometry
4150,BMD scan
4150,DEXA
4150,Dual-Energy X-Ray Absorptiometry = osteoporosis (T score <2.5 SD or Z score <2.0 SD)
4151,Quantitative computed tomography studies
4151,CT bone density
4151,Computerized tomographybone density study
4151,quantitative computed tomography (QCT)
4151,Quantitative computer tomography: BMD < 80 mg/cm3 or T score < −3.4 SD
4151,CT bone density (procedure)
4151,Computed tomography bone density study
4151,Qct
4151,Quantitative CT studies
4152,quantitative ultrasonography
4152,Quantitative Ultrasound
4152,Quantitative Ultrasound: osteoporosis
4153,Unspecified osteoporosis
4153,Osteoporosis
4153,Osteoporosisunspecified
4154,Gibbus
4154,Gibbosity
4154,hunchback
4154,Kyphosis
4154,Gibbus deformity
4154,Hunched back
4154,Hyperkyphoses
4154,Hunchback
4154,Kyphosis deformity of spine
4154,Angulation of spine
4155,Has shrunk in height
4155,height decrease
4155,Decrease in height
4155,decrease in height (symptom)
4155,Loss of height
4155,loss height
4156,Contracture of hips
4156,Hip Contracture
4156,contracture hip
4157,bone pain in the rib (symptom)
4157,pain; rib
4157,Rib pain
4157,Costal pain
4158,X-ray of entire spine = vertebral fracture with decreased vertebral height
4159,computed tomography of spine
4159,CT scan of spine
4159,CT scan of spine = vertebral fracture
4159,CT scan of the spine
4160,Magnetic resonance imaging of spine
4160,MRI of spine
4160,Magnetic Resonance Imaging (MRI) of Spine = vertebral fracture
4160,Magnetic Resonance Imaging (MRI) of Spine
4161,EKG: third degree atrioventricular block
4162,Holter EKG: third degree atrioventricular block
4163,EKG: Atrioventricular dissociation
4164,Holter EKG:  atrioventricular dissociation
4165,DXA = osteopenia
4165,Dual Energy X-ray Absorptiometry (DXA) = osteopenia (T score <-1 to 2.5 SD)
4165,bone densitometry = osteopenia
4165,densitometry = osteopenia
4166,EKG: sinus tachycardia
4167,Stimulation of carotid sinus: abrupt fall of cardiac frequency
4167,Carotid sinus stimulation
4168,Holter EKG: sinus tachycardia
4169,palpitations which stop suddenly
4169,Palpitations that stop suddenly
4170,Sudden onset of palpitations
4170,sudden onset of palpitations
4171,irregularities pulse
4171,Pulse irregular
4171,pulse rhythm irregular
4171,Irregular Pulse
4171,Allorhythmic pulse
4172,Holter EKG: paroxysmal atriasl fibrillation
4173,EKG: supraventricular tachycardia
4173,ECG: supraventricular tachycardia
4173,Electrocardiographic supraventricular tachycardia (finding)
4174,Holter EKG: paroxismal supraventricular tachycardia
4175,Cardiac electrophysiological study: paroxismal supraventricular tachycarda
4176,Posterior tibial pulse absent
4177,History of transient ischemic attack
4177,H/O: TIA
4177,History of - TIA (context-dependent category)
4178,Cannot feel pulse
4178,Pulse immeasurable
4178,Can't feel pulse
4178,Undetectable pulse
4178,Pulse impalpable
4178,Pulseless
4178,Absent pulse
4179,Ventricular Tachycardia
4179,Ventricular Tachycardia by EKG Finding
4179,Ventricular Tachycardia by ECG Finding
4179,ECG: ventricular tachycardia
4179,EKG: ventricular tachycardia
4179,Electrocardiographic ventricular tachycardia
4180,Fam hx sudden card death
4180,History of Sudden Cardiac Death
4180,Family history of sudden cardiac death
4181,ultrasonography liver
4181,US scan of liver
4181,Liver US scan: fatty liver
4181,ultrasound of liver
4181,LUSS - Ultrasound scan of liver
4182,abdomen ct scan
4182,C.A.T. scan of abdomen
4182,abdominal CT scan
4182,abdomen cat scan
4182,CT of abdomen: fatty liver
4182,Abdomen CT
4182,Computerized tomography of abdomen
4182,CT scan abdomen
4182,CT of abdomen
4183,MRI of abdomen: fatty liver
4183,MRI scan of abdomen
4183,Magnetic resonance imaging abdominal
4183,MRI abdomen
4183,Mri abdomen w/o dye
4183,abdomen MRI
4183,abdominal MRI
4183,Magnetic resonance imaging of abdomen
4184,Biopsy of liverneedle
4184,Needle biopsy of liver: fatty liver
4184,liver biopsy needle
4185,Xanthomatous deposition
4185,Xanthelasma
4185,Xanthoma
4185,Xanthomata
4186,Cryoglobulinqualitative or semi-quantitative (egcryocrit.)
4186,Cryoglobulin Measurement
4186,Cryoglobulin (protein) measurement
4186,Cryoglobulinqualitative or semi-quantitative (egcryocrit)
4186,Assay of cryoglobulin
4186,Cryoglobulins
4186,cryoglobulin test
4187,Ulcerative pharyngitis
4187,ulcerative pharyngitis
4187,Pharyngitis ulcerative
4187,Pharyngitisulcerative
4188,Nephritic syndrome
4189,CT scan of brain subarachnoid hemorrhage
4189,computed tomography of brain: subarachnoid hemorrhage (procedure)
